song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,audio_valence
55,249341,0.606,0.653,0.49,4.29E-06,7,0.0846,-6.99,0.0324,159.784,0.275
55,164101,0.0244,0.77,0.676,0,6,0.103,-7.223,0.0369,108.944,0.606
74,256733,0.00162,0.543,0.912,2.10E-06,7,0.0565,-10.71,0.0601,103.731,0.836
59,181880,0.168,0.518,0.466,0.0114,7,0.105,-13.394,0.0322,123.654,0.423
72,169800,0.195,0.524,0.519,0,6,0.523,-11.903,0.043,110.121,0.847
66,236626,0.575,0.515,0.3,8.46E-06,5,0.115,-8.005,0.0289,81.12,0.206
74,147600,0.164,0.805,0.558,2.20E-05,0,0.0546,-5.226,0.041,114.95,0.965
68,213693,0.00915,0.502,0.758,0.783,3,0.284,-9.76,0.0407,112.508,0.729
49,197880,0.354,0.533,0.671,0,6,0.0702,-8.066,0.0303,178.101,0.887
59,166673,0.00102,0.213,0.875,2.07E-05,7,0.0916,-5.854,0.0532,195.28,0.664
43,170320,1.36E-06,0.391,0.985,0.946,1,0.257,-2.929,0.063,101.48,0.503
43,232299,0.137,0.592,0.803,0.00143,2,0.16,-5.406,0.183,93.275,0.212
17,196640,0.917,0.556,0.249,0.0188,2,0.113,-17.875,0.0339,87.715,0.518
20,224053,0.261,0.784,0.675,1.40E-06,0,0.293,-7.718,0.049,124.908,0.854
42,173999,0.316,0.816,0.557,1.98E-05,11,0.249,-6.087,0.362,119.917,0.664
42,325071,0.000328,0.368,0.983,0.0529,8,0.101,-1.53,0.0467,174.028,0.379
48,236614,0.0133,0.931,0.436,0,1,0.26,-8.272,0.235,136.077,0.29
55,262079,0.558,0.608,0.496,1.15E-05,0,0.152,-8.929,0.0309,77.037,0.506
26,159986,0.00968,0.652,0.737,0.397,8,0.66,-5.847,0.0505,89.995,0.667
17,212493,0.0308,0.867,0.936,0.0491,1,0.15,-6.705,0.116,126.072,0.824
75,143075,0.666,0.653,0.412,4.10E-05,6,0.125,-10.252,0.251,96.972,0.129
80,147600,0.212,0.789,0.524,0,1,0.221,-7.942,0.273,138.064,0.343
30,153704,0.024,0.536,0.689,0.19,6,0.0579,-5.782,0.0463,89.109,0.17
53,210000,0.0187,0.783,0.761,0.126,5,0.125,-6.682,0.104,111.964,0.538
38,180000,0.0051,0.865,0.571,0.00853,1,0.0695,-8.901,0.0841,140.003,0.644
55,278626,0.225,0.63,0.519,4.30E-06,9,0.0974,-10.997,0.0528,143.942,0.502
61,174357,0.624,0.672,0.59,0.236,1,0.0991,-9.574,0.129,169.036,0.21
36,279693,0.703,0.261,0.626,8.18E-05,4,0.336,-5.585,0.0355,168.348,0.358
73,266160,0.176,0.76,0.773,0,9,0.1,-5.314,0.0675,102.789,0.895
43,180706,0.921,0.567,0.224,0,0,0.102,-10.558,0.0288,143.982,0.292
28,196022,0.269,0.579,0.73,3.21E-05,2,0.136,-7.312,0.0317,113.941,0.629
72,369600,0.729,0.483,0.721,0,0,0.189,-6.836,0.032,95.261,0.562
32,166000,0.411,0.547,0.265,1.35E-06,9,0.109,-16.803,0.0249,93.106,0.385
71,286800,0.0643,0.723,0.969,0,6,0.115,-4.516,0.142,126.653,0.728
55,289906,0.113,0.727,0.707,0.00211,7,0.111,-7.439,0.044,99.81,0.917
8,208397,0.12,0.837,0.481,0,10,0.309,-8.522,0.0801,122.98,0.578
61,281960,0.00742,0.596,0.896,0.00057,0,0.372,-4.635,0.0382,115.092,0.456
54,222426,0.328,0.746,0.499,0,5,0.127,-6.774,0.0489,136.038,0.392
51,160348,0.452,0.582,0.284,0.222,10,0.109,-8.997,0.0407,137.404,0.0833
24,315266,0.00162,0.587,0.556,0.216,0,0.0782,-7.991,0.044,128.017,0.309
76,212893,0.0297,0.74,0.783,0.000308,0,0.123,-5.367,0.0427,100.011,0.812
0,291718,0.7,0.418,0.334,0,10,0.29,-7.38,0.0318,76.075,0.229
94,238173,0.0104,0.588,0.67,3.33E-06,0,0.338,-6.439,0.0473,118.159,0.505
58,313666,0.0185,0.457,0.779,2.04E-06,7,0.0247,-6.323,0.257,86.573,0.734
61,262571,0.0413,0.751,0.71,0.0378,2,0.0827,-8.026,0.0299,130.797,0.726
57,190278,0.194,0.401,0.461,0,5,0.124,-5.652,0.208,166.954,0.33
34,286306,0.178,0.61,0.504,0.00179,7,0.359,-9.995,0.0405,141.505,0.945
73,188666,0.112,0.722,0.901,0,11,0.0674,-3.66,0.105,143.401,0.963
28,167933,0.766,0.717,0.604,0.0101,5,0.0828,-8.984,0.0562,141.627,0.889
79,205879,0.0563,0.852,0.553,0,1,0.332,-7.286,0.187,142.072,0.656
62,183902,0.821,0.556,0.175,0.000108,4,0.12,-18.346,0.0404,92.067,0.501
49,270500,0.983,0.354,0.0499,0.663,2,0.108,-22.736,0.0391,140.012,0.0445
59,166466,0.758,0.35,0.293,8.21E-06,2,0.104,-9.502,0.0258,96.685,0.162
72,177973,0.366,0.827,0.613,1.25E-05,8,0.093,-5.34,0.0621,137.96,0.747
50,227493,0.0113,0.899,0.237,0.00152,7,0.098,-14.805,0.102,111.503,0.744
38,277546,0.217,0.666,0.721,0,9,0.0982,-5.848,0.0407,120.081,0.492
78,190466,0.0886,0.796,0.68,0,10,0.268,-4.853,0.353,164.932,0.565
67,125783,0.0147,0.898,0.51,0,0,0.0745,-6.392,0.0386,112.022,0.758
69,359800,0.385,0.415,0.681,0,2,0.101,-4.104,0.189,171.893,0.364
51,173272,0.0156,0.552,0.638,0.115,1,0.123,-6.645,0.0362,159.983,0.835
29,202050,0.697,0.713,0.452,0.000102,5,0.255,-18.49,0.04,148.919,0.976
44,221500,0.994,0.415,0.011,0.915,5,0.122,-27.821,0.06,70.092,0.0963
74,122986,0.274,0.576,0.74,3.00E-06,0,0.0948,-6.195,0.0854,159.959,0.37
0,260226,0.108,0.718,0.702,8.92E-05,9,0.366,-5.664,0.0326,104,0.931
62,254346,0.000265,0.584,0.833,0.00595,11,0.32,-5.824,0.0358,124.018,0.671
91,142273,0.035,0.964,0.346,0,5,0.108,-9.309,0.53,119.958,0.562
47,165453,0.709,0.626,0.797,1.21E-06,10,0.128,-9.607,0.0687,149.483,0.955
59,243898,0.614,0.387,0.174,0,2,0.12,-14.765,0.0323,161.304,0.213
35,104480,2.58E-06,0.298,0.996,0.663,10,0.346,-4.393,0.157,90.934,0.0982
43,173250,0.478,0.561,0.321,0.69,6,0.106,-11.107,0.0348,79.985,0.079
40,170000,0.829,0.252,0.461,0.000455,10,0.0808,-4.97,0.0378,206.796,0.382
1,287466,0.00316,0.812,0.767,0.327,4,0.0793,-5.585,0.041,123.001,0.85
38,202215,1.05E-05,0.405,0.994,0.000986,4,0.0487,-3.932,0.259,197.952,0.289
87,190471,0.493,0.763,0.572,0.00118,11,0.106,-7.312,0.0595,151.93,0.25
57,202373,0.107,0.398,0.66,0,1,0.121,-5.626,0.12,83.828,0.719
9,209399,0.0642,0.31,0.794,2.35E-05,4,0.178,-4.87,0.0831,189.184,0.284
2,170501,0.0133,0.684,0.904,2.70E-06,4,0.0711,-6.916,0.0669,119.993,0.914
69,260862,0.671,0.742,0.363,1.43E-06,1,0.145,-8.188,0.0282,130.921,0.351
78,238053,0.241,0.755,0.594,0,7,0.107,-5.906,0.216,178.929,0.237
80,222586,0.00108,0.33,0.936,0,1,0.0926,-3.66,0.0917,148.112,0.234
24,201481,0.00872,0.349,0.732,0.0028,0,0.0858,-8.883,0.138,80.851,0.404
89,203417,0.0169,0.596,0.854,0,7,0.124,-5.114,0.463,120.274,0.152
75,207773,0.0322,0.516,0.56,0,6,0.15,-7.116,0.486,98.94,0.696
40,138701,0.00663,0.815,0.492,0,2,0.166,-9.289,0.327,77.005,0.499
3,211430,0.000285,0.458,0.99,0.000893,8,0.454,-3.717,0.183,166.904,0.46
35,129533,0.816,0.641,0.383,2.12E-05,9,0.147,-9.542,0.0279,82.536,0.608
46,198867,0.0684,0.674,0.886,0.000243,0,0.131,-4.338,0.045,122.016,0.282
48,189653,0.000325,0.437,0.841,0.000163,1,0.143,-4.904,0.0345,90.055,0.154
44,202355,0.675,0.478,0.308,0.000196,7,0.0883,-8.099,0.0366,183.319,0.311
17,278719,0.0128,0.672,0.857,0.0009,0,0.16,-4.915,0.038,138.153,0.685
61,236904,0.0184,0.831,0.812,0,1,0.191,-5.916,0.0971,139.964,0.34
90,216419,0.584,0.506,0.693,9.58E-05,0,0.0891,-7.265,0.0412,139.912,0.221
86,250173,0.57,0.62,0.574,0,5,0.19,-7.788,0.0479,100.021,0.352
24,202126,0.00432,0.761,0.476,0.347,4,0.125,-6.924,0.113,75.993,0.356
66,304146,0.0867,0.713,0.647,0,7,0.636,-8.22,0.439,94.036,0.694
53,150085,0.647,0.431,0.466,0.0503,8,0.3,-9.208,0.0368,80.013,0.643
74,227880,0.139,0.638,0.826,0,8,0.0803,-4.968,0.0479,124.072,0.649
56,229533,0.00193,0.588,0.892,0.000991,2,0.32,-4.322,0.0337,95.905,0.565
78,190466,0.0886,0.796,0.68,0,10,0.268,-4.853,0.353,164.932,0.565
43,305200,0.338,0.536,0.859,1.52E-06,2,0.358,-5.003,0.0716,86.912,0.705
69,293653,0.0222,0.358,0.893,0.0524,4,0.126,-7.486,0.12,174.238,0.262
33,220346,0.14,0.85,0.534,0.000893,1,0.313,-5.278,0.322,98.004,0.964
55,181858,0.585,0.464,0.168,0.00044,2,0.124,-17.897,0.0473,81.868,0.244
59,194415,0.0991,0.703,0.721,4.33E-06,11,0.0795,-6.654,0.0337,109.987,0.374
54,171809,0.00941,0.633,0.777,0.000302,9,0.167,-4.995,0.0528,130.027,0.299
81,213080,0.0152,0.817,0.646,0,4,0.125,-5.12,0.249,162.898,0.835
59,183002,0.00223,0.625,0.945,0.000795,11,0.0777,-4.245,0.0652,139.994,0.846
21,210857,0.00718,0.916,0.83,0.00714,5,0.355,-4.867,0.268,139.905,0.454
76,166946,0.115,0.709,0.904,0.000247,4,0.167,-3.916,0.0388,125.947,0.668
61,181839,0.115,0.53,0.811,0.831,0,0.348,-9.343,0.0997,176.142,0.708
65,234080,0.738,0.489,0.357,0,0,0.105,-6.033,0.0263,81.937,0.236
62,261973,0.0639,0.308,0.781,1.16E-05,0,0.978,-7.052,0.0746,166.931,0.283
40,221962,0.162,0.95,0.679,0,7,0.043,-2.656,0.219,106.037,0.768
4,218153,0.000316,0.233,0.985,0.00345,7,0.335,-4.839,0.181,194.917,0.539
3,203000,0.854,0.547,0.319,0.000124,5,0.143,-12.568,0.0286,87.75,0.382
72,318813,0.0748,0.299,0.443,0.000138,0,0.177,-12.621,0.0346,139.539,0.434
48,219466,0.0848,0.728,0.718,0,8,0.0579,-5.281,0.0501,95.922,0.733
54,198106,0.00108,0.575,0.882,0,11,0.0452,-4.295,0.109,120.994,0.581
77,199493,0.883,0.414,0.161,0.000223,7,0.117,-22.32,0.0318,159.375,0.423
92,201660,0.297,0.752,0.488,9.11E-06,6,0.0936,-7.05,0.0705,136.041,0.533
1,215652,0.575,0.766,0.897,0.869,1,0.113,-3.794,0.0407,137.998,0.578
58,250586,0.241,0.706,0.732,0.107,9,0.105,-8.35,0.0501,98.019,0.709
51,161800,0.111,0.863,0.871,0.264,10,0.0887,-7.524,0.0391,91.732,0.969
3,250586,0.118,0.518,0.842,0.000258,9,0.133,-5.162,0.0401,201.95,0.597
34,162000,0.36,0.58,0.573,0.583,7,0.271,-11.446,0.42,83.792,0.381
51,155800,0.0893,0.817,0.749,0,1,0.117,-6.948,0.221,147.967,0.677
55,212160,0.943,0.503,0.265,0.045,2,0.0867,-15.913,0.0333,78.044,0.522
75,242733,8.14E-05,0.547,0.707,0.000149,0,0.285,-8.74,0.0338,119.576,0.654
67,204480,0.0103,0.505,0.836,0.0771,5,0.295,-7.384,0.101,159.669,0.764
48,264200,0.322,0.632,0.736,0,0,0.339,-13.945,0.0481,136.373,0.744
30,211763,0.597,0.614,0.527,0,10,0.11,-6.374,0.0302,121.941,0.354
48,162613,0.00407,0.694,0.603,0.0308,1,0.116,-8.19,0.0523,170.028,0.654
59,208148,0.833,0.636,0.253,0,9,0.168,-12.926,0.0432,80.826,0.747
52,235826,0.265,0.421,0.58,0.0136,7,0.0973,-7.011,0.0285,129.959,0.403
24,183200,0.0223,0.673,0.772,1.23E-06,1,0.141,-5.246,0.0427,90.356,0.585
44,187689,0.115,0.688,0.516,2.87E-06,7,0.117,-7.014,0.0299,109.979,0.143
64,188962,0.284,0.79,0.468,0.00203,6,0.0735,-7.152,0.0534,98.014,0.606
43,177506,0.0273,0.669,0.848,0.0869,8,0.0881,-10.072,0.03,102.048,0.661
60,221988,0.183,0.674,0.652,0,6,0.235,-3.761,0.0404,133.113,0.539
49,178346,0.0283,0.747,0.751,3.71E-05,6,0.498,-5.053,0.0342,113.001,0.772
65,315333,0.00101,0.372,0.91,0.0944,2,0.13,-5.559,0.0392,161.964,0.756
51,158145,0.0453,0.719,0.837,0,10,0.109,-5.152,0.171,85.012,0.604
97,312820,0.00513,0.834,0.73,0,8,0.124,-3.714,0.222,155.008,0.446
53,236571,0.0539,0.609,0.619,0.00146,3,0.0888,-7.189,0.188,168.255,0.169
48,197032,0.908,0.666,0.492,0.000104,4,0.142,-5.341,0.0333,94.504,0.829
4,188362,0.326,0.827,0.395,0.0745,1,0.155,-8.561,0.0393,80.029,0.32
71,174506,0.0593,0.652,0.773,0,11,0.0615,-4.815,0.0337,97.515,0.183
25,195561,0.0807,0.79,0.705,4.81E-05,0,0.251,-4.684,0.0383,121.969,0.501
65,270520,0.00604,0.686,0.751,0.000849,10,0.0979,-5.747,0.0604,100.222,0.851
49,309946,0.0491,0.658,0.748,0,4,0.105,-4.895,0.288,136.988,0.284
33,237653,0.00275,0.488,0.862,0.193,7,0.329,-8.052,0.0371,89.817,0.617
53,195520,0.0037,0.481,0.973,0.000877,7,0.325,-1.945,0.0542,99.331,0.362
60,301893,0.0143,0.767,0.776,0,2,0.326,-8.915,0.144,111.686,0.608
61,233693,0.475,0.667,0.753,0,10,0.0915,-3.035,0.0336,124.979,0.699
26,173800,0.747,0.55,0.257,0,5,0.161,-10.82,0.0254,102.787,0.471
94,235545,0.568,0.851,0.541,0,0,0.13,-6.825,0.0505,124.959,0.448
2,219498,0.0302,0.67,0.941,0.00174,2,0.344,-5.231,0.316,160.03,0.651
47,141111,0.856,0.664,0.323,0.167,9,0.0942,-10.599,0.116,109.55,0.346
35,193893,0.0443,0.644,0.599,0,9,0.286,-7.936,0.029,111.829,0.941
8,224840,0.0193,0.508,0.782,3.03E-06,1,0.089,-4.667,0.0454,126.917,0.286
41,253893,0.107,0.94,0.533,0.000203,7,0.0755,-6.756,0.0568,128.459,0.627
45,198080,0.94,0.445,0.244,4.14E-05,7,0.32,-13.493,0.0441,94.418,0.333
53,206737,0.547,0.708,0.539,0.0174,1,0.0849,-10.28,0.0646,96.987,0.163
81,269000,0.0179,0.618,0.938,0,9,0.167,-3.442,0.0456,91.455,0.875
70,217419,0.555,0.635,0.691,0,0,0.097,-4.862,0.258,82.142,0.638
98,212500,0.153,0.841,0.798,3.33E-06,1,0.0618,-4.206,0.229,95.948,0.591
41,212054,0.0762,0.854,0.447,6.28E-05,1,0.0959,-9.113,0.319,110.084,0.223
63,203023,0.0586,0.709,0.819,9.41E-06,11,0.358,-3.399,0.0677,123.052,0.332
91,205040,0.0609,0.85,0.569,0.0816,5,0.1,-8.152,0.136,80.02,0.294
43,257320,0.000329,0.487,0.964,5.02E-06,8,0.333,-2.776,0.0904,123.108,0.378
69,293653,0.0222,0.358,0.893,0.0524,4,0.126,-7.486,0.12,174.238,0.262
52,284038,0.722,0.335,0.443,3.78E-05,4,0.0921,-9.565,0.0382,169.135,0.184
38,210000,0.991,0.222,0.0132,0.938,5,0.158,-25.234,0.0498,73.458,0.0566
67,484146,0.234,0.574,0.512,0,5,0.0946,-6.664,0.0503,76.899,0.512
72,255733,0.0613,0.497,0.719,0,6,0.411,-9.397,0.0266,95.769,0.547
26,187885,0.384,0.612,0.559,0,1,0.38,-4.409,0.098,175.071,0.529
62,224553,0.212,0.678,0.827,0,11,0.104,-4.49,0.0861,92.003,0.764
67,266280,0.000658,0.292,0.714,0.000109,2,0.102,-4.919,0.0316,151.412,0.462
69,251906,0.125,0.663,0.673,1.58E-06,10,0.248,-6.152,0.0586,98,0.279
69,234493,0.169,0.526,0.515,0.000816,9,0.181,-11.169,0.0389,136.543,0.518
69,176613,0.213,0.553,0.759,0,2,0.726,-3.385,0.0541,94.046,0.246
60,250399,0.778,0.471,0.365,0.294,0,0.108,-11.809,0.0311,88.011,0.103
36,126413,0.959,0.374,0.108,5.04E-05,2,0.104,-15.849,0.0561,177.727,0.463
47,212584,0.593,0.827,0.865,0.000312,9,0.137,-3.714,0.0284,134.015,0.885
63,312480,0.172,0.642,0.7,0.000232,1,0.0895,-9.213,0.0552,103.899,0.784
14,186055,0.2,0.53,0.519,0,4,0.112,-5.998,0.224,144.993,0.462
68,208316,0.338,0.507,0.799,0.000124,6,0.314,-3.718,0.0368,127.943,0.623
34,126200,0.966,0.623,0.331,4.56E-06,1,0.244,-9.349,0.0287,90.308,0.689
78,298760,0.165,0.383,0.662,0,2,0.248,-5.162,0.0333,121.154,0.138
92,188560,0.354,0.791,0.745,2.93E-05,11,0.104,-3.695,0.0464,94.014,0.82
56,266626,0.0135,0.616,0.965,0.000174,11,0.119,-4.464,0.0613,126.535,0.405
64,180453,0.0427,0.73,0.732,2.22E-06,4,0.262,-5.167,0.051,129.974,0.974
63,185812,0.0233,0.51,0.812,0.133,2,0.166,-5.782,0.0744,159.885,0.151
54,266733,0.852,0.339,0.197,0.015,10,0.111,-13.937,0.0362,91.33,0.0385
48,236333,0.0312,0.628,0.869,0.00768,6,0.137,-6.578,0.051,131.042,0.446
70,313026,0.0832,0.479,0.601,0.00142,7,0.11,-8.806,0.0318,124.966,0.669
69,182666,0.0506,0.775,0.825,1.03E-06,7,0.111,-5.402,0.0464,139.091,0.95
36,239946,0.377,0.437,0.481,0,11,0.33,-9.681,0.237,83.606,0.216
90,262493,0.227,0.83,0.546,0,1,0.112,-5.716,0.295,182.973,0.535
84,208373,0.157,0.532,0.869,0.00508,11,0.136,-5.094,0.172,159.803,0.422
64,245014,0.0572,0.853,0.541,0,3,0.0875,-6.739,0.125,125.035,0.669
34,310800,0.693,0.665,0.604,6.43E-05,4,0.347,-10.364,0.13,135.591,0.708
77,214946,0.0113,0.854,0.71,8.72E-05,4,0.166,-6.32,0.0793,106.894,0.818
53,282000,0.875,0.258,0.149,0.937,9,0.101,-21.233,0.0364,121.624,0.0384
94,210367,0.0143,0.818,0.54,0.000512,6,0.099,-6.35,0.0544,97.064,0.174
28,348666,0.505,0.338,0.332,0,6,0.167,-15.017,0.0412,98.524,0.674
61,200624,0.0131,0.599,0.858,0.0252,1,0.37,-6.098,0.151,128.008,0.226
66,173508,0.85,0.663,0.208,0,2,0.114,-10.89,0.0313,115.028,0.232
18,225750,0.649,0.426,0.632,8.68E-05,5,0.12,-9.067,0.331,149.469,0.307
51,149093,0.643,0.674,0.371,0,1,0.0419,-16.429,0.0626,93.834,0.941
62,232280,0.0986,0.607,0.795,0,0,0.059,-5.137,0.0496,81.298,0.815
47,152749,0.0741,0.907,0.734,2.36E-05,8,0.105,-3.112,0.317,133.964,0.351
61,236800,0.00572,0.625,0.99,0.581,9,0.135,-0.839,0.178,74.999,0.594
62,247613,0.0217,0.858,0.76,0,4,0.322,-7.895,0.254,93.082,0.951
21,216575,0.102,0.803,0.631,7.39E-06,8,0.0858,-4.213,0.0444,104.999,0.659
45,253733,0.413,0.828,0.447,0.00335,1,0.074,-10.563,0.0349,117.391,0.676
84,145506,0.125,0.925,0.308,0,11,0.0933,-6.562,0.338,122.099,0.265
46,224842,0.000681,0.698,0.852,0.156,6,0.0446,-7.204,0.07,126.02,0.158
52,205226,0.0275,0.705,0.612,0,1,0.0892,-5.881,0.0599,95.021,0.26
45,229080,3.21E-05,0.621,0.864,0.299,9,0.357,-5.969,0.155,127.997,0.304
37,273800,0.454,0.565,0.783,0.000999,4,0.726,-7.356,0.119,75.99,0.467
78,199680,0.0227,0.876,0.608,1.16E-05,8,0.107,-6.019,0.109,124.983,0.258
56,272546,0.743,0.696,0.728,0.0537,7,0.0835,-6.937,0.034,124.092,0.963
85,201253,0.0882,0.694,0.852,0,7,0.334,-5.34,0.257,107.178,0.377
55,221640,0.0403,0.756,0.646,0.00784,2,0.166,-8.126,0.034,109.983,0.381
73,141542,0.0358,0.704,0.777,0,2,0.151,-5.729,0.195,111.921,0.392
94,210367,0.0143,0.818,0.54,0.000512,6,0.099,-6.35,0.0544,97.064,0.174
74,145746,0.386,0.49,0.715,0,7,0.311,-5.549,0.0476,130.726,0.866
76,179653,0.0178,0.83,0.577,8.15E-05,4,0.0436,-5.156,0.256,92.973,0.63
65,316420,0.00102,0.624,0.939,0.00559,7,0.131,-2.449,0.071,160.014,0.391
87,172800,0.149,0.88,0.428,5.07E-05,9,0.114,-8.28,0.206,100.007,0.333
5,223533,0.00081,0.296,0.83,0,1,0.263,-7.051,0.0505,164.124,0.478
60,159333,0.627,0.554,0.69,0,1,0.0688,-10.245,0.0346,112.749,0.558
47,195133,0.672,0.441,0.262,0,4,0.133,-13.435,0.0301,138.327,0.317
68,245240,0.867,0.523,0.438,0.0723,0,0.123,-11.49,0.0356,126.028,0.106
42,201943,0.0508,0.68,0.753,1.30E-05,11,0.165,-8.32,0.381,145.142,0.736
54,214904,0.44,0.785,0.555,1.35E-06,9,0.165,-6.804,0.0406,90.002,0.409
69,218502,0.701,0.546,0.411,9.73E-05,2,0.0955,-9.308,0.0475,79.785,0.528
22,187761,0.00502,0.601,0.834,0.15,0,0.121,-3.78,0.0455,167.879,0.249
16,219333,0.135,0.786,0.868,0,1,0.218,-5.503,0.3,140.024,0.771
30,189416,0.473,0.76,0.642,0,7,0.118,-5.604,0.101,149.948,0.229
27,147520,0.505,0.64,0.296,4.66E-06,4,0.083,-12.266,0.0585,119.647,0.387
72,256240,0.00834,0.563,0.86,0.0106,8,0.39,-7.533,0.0621,97.867,0.517
46,184600,0.184,0.649,0.578,0.000772,1,0.175,-11.207,0.0262,141.084,0.896
52,186400,0.000169,0.523,0.972,0.0187,9,0.123,-4.451,0.119,102.64,0.501
19,328867,0.207,0.183,0.774,0.0023,6,0.134,-8.382,0.0831,187.79,0.0943
73,163404,0.125,0.814,0.495,0,9,0.11,-7.405,0.0772,140.885,0.347
47,237093,0.00328,0.614,0.752,0,7,0.379,-6.271,0.0652,95.018,0.444
69,191000,0.919,0.616,0.204,0,6,0.106,-11.421,0.0331,79.826,0.419
67,199944,0.00523,0.804,0.823,2.77E-06,11,0.168,-3.496,0.147,98.026,0.619
73,288293,0.0843,0.802,0.756,0.00765,2,0.0521,-10.791,0.0349,131.715,0.963
62,180240,0.2,0.901,0.654,0,10,0.165,-10.15,0.0655,110.131,0.781
46,225000,0.967,0.335,0.0392,0.0042,4,0.0952,-14.5,0.0412,183.817,0.356
44,245200,0.0631,0.735,0.451,1.30E-05,0,0.325,-8.374,0.0585,117.973,0.0862
74,208733,0.0716,0.711,0.796,0.0045,10,0.262,-5.87,0.0341,109.991,0.901
61,140116,0.306,0.779,0.572,0.739,4,0.106,-9.259,0.0396,114.994,0.967
75,250266,0.138,0.574,0.926,2.59E-06,9,0.38,-3.935,0.207,94.279,0.835
55,195666,0.161,0.672,0.779,0,11,0.152,-5.249,0.0285,97.017,0.725
72,266000,0.0716,0.808,0.647,0.000466,11,0.205,-6.947,0.166,110.036,0.29
33,190346,0.034,0.162,0.867,0.837,2,0.581,-6.778,0.069,187.607,0.572
56,289160,0.0303,0.845,0.819,0,10,0.115,-4.35,0.385,94.984,0.747
61,246440,5.05E-05,0.462,0.84,6.47E-05,2,0.0893,-6.667,0.0346,75.542,0.805
33,249808,0.254,0.618,0.837,0,9,0.651,-8.037,0.309,125.28,0.618
53,346285,0.0445,0.491,0.879,0.000902,7,0.324,-4.018,0.0629,139.996,0.079
52,190853,0.518,0.476,0.361,0,11,0.0817,-9.312,0.0287,106.484,0.389
25,180386,0.506,0.576,0.513,8.12E-05,2,0.153,-8.541,0.0286,129.453,0.972
62,234775,0.942,0.59,0.233,7.63E-05,6,0.11,-10.962,0.043,78.178,0.597
51,275320,0.644,0.295,0.523,0,9,0.692,-6.63,0.0331,149.622,0.264
59,327866,0.703,0.496,0.0975,0.000714,1,0.0951,-17.234,0.0318,141.397,0.36
91,165000,0.462,0.699,0.558,0,11,0.116,-7.622,0.0603,79.992,0.493
46,262450,0.0464,0.431,0.914,0,1,0.133,-4.78,0.15,175.152,0.55
73,138297,0.44,0.712,0.496,0,6,0.186,-6.061,0.124,141.212,0.638
37,176626,0.639,0.515,0.603,0,10,0.121,-6.246,0.0318,127.151,0.892
81,275080,0.111,0.795,0.594,0,0,0.162,-6.2,0.0747,135.002,0.409
65,228533,0.0459,0.603,0.796,0,6,0.362,-5.698,0.489,76.118,0.187
56,255640,0.0795,0.936,0.678,0,4,0.0838,-3.012,0.21,96.911,0.822
48,179200,0.378,0.268,0.459,0,7,0.119,-6.948,0.0346,64.223,0.172
18,174723,0.0113,0.656,0.437,0.64,0,0.219,-11.273,0.0432,148.02,0.558
45,231306,0.0117,0.441,0.435,0,3,0.109,-11.55,0.42,82.477,0.362
24,254556,0.0169,0.539,0.778,6.68E-06,1,0.276,-6.32,0.0612,143.988,0.42
62,194098,0.0176,0.575,0.954,0.0506,1,0.0611,-3.093,0.0442,124.978,0.0882
1,287353,0.481,0.473,0.657,0,7,0.252,-6.011,0.0432,140.035,0.0392
87,179693,0.352,0.746,0.703,0,4,0.331,-4.179,0.107,166.043,0.667
8,166932,0.0205,0.801,0.985,6.86E-06,7,0.297,-2.69,0.0647,127.99,0.72
80,295493,0.16,0.561,0.555,0,11,0.114,-9.734,0.0287,134.369,0.497
42,169427,0.000166,0.337,0.977,0,1,0.0992,-3.18,0.1,197.993,0.646
53,145533,6.59E-05,0.47,0.913,0.267,7,0.222,-10.196,0.0343,130.425,0.977
65,272240,0.00403,0.511,0.934,3.54E-05,3,0.242,-4.561,0.242,168.061,0.668
70,191400,0.000728,0.556,0.763,6.79E-06,6,0.071,-3.952,0.0413,138.986,0.814
54,192093,0.374,0.395,0.862,3.29E-05,7,0.209,-6.837,0.0426,80.716,0.964
58,190733,0.602,0.746,0.484,0.00824,1,0.0576,-9.614,0.0434,97.923,0.606
34,142613,0.484,0.476,0.731,0.000392,0,0.129,-7.658,0.148,126.8,0.613
65,210850,0.00977,0.391,0.8,3.08E-06,2,0.329,-2.761,0.0523,83.81,0.398
20,227306,0.747,0.85,0.598,0,3,0.175,-7.727,0.105,122.978,0.534
44,144000,0.722,0.741,0.622,0,10,0.1,-8.837,0.199,79.964,0.656
61,345560,0.00542,0.716,0.914,0.000218,7,0.0504,-6.907,0.0341,118.579,0.69
70,211881,0.945,0.413,0.272,0.0279,1,0.112,-11.568,0.0317,109.69,0.355
43,229038,0.0199,0.561,0.58,0,5,0.0619,-5.612,0.0414,84.98,0.294
67,221440,0.183,0.591,0.794,0,4,0.292,-5.935,0.069,147.974,0.875
24,223831,0.0716,0.677,0.622,4.32E-06,8,0.179,-8.308,0.1,114.914,0.195
74,227880,0.139,0.638,0.826,0,8,0.0803,-4.968,0.0479,124.072,0.649
6,354266,0.586,0.246,0.19,0.000877,9,0.0568,-12.596,0.0376,126.653,0.0393
66,224640,0.00391,0.591,0.94,0,11,0.383,-4.341,0.0522,100.043,0.676
33,220452,0.659,0.491,0.389,0,3,0.184,-4.492,0.0282,130.201,0.389
64,208395,0.156,0.599,0.78,0,11,0.189,-5.033,0.0527,122.077,0.529
